gaze_x,gaze_y,pupil_x,pupil_y,pred_x,pred_y
720,935,175.67929077148438,267.7012939453125,777.093291090091,986.4479531958023
720,935,175.4842529296875,267.4388732910156,771.2605937533835,980.5089755557201
720,935,176.12181091308594,267.78680419921875,780.9338877381706,997.3938375995731
720,935,172.8325958251953,266.28662109375,736.4596994715321,911.7457044736566
720,935,173.89505004882812,266.7847900390625,751.0757726553256,939.4784523156104
720,935,174.4353485107422,267.1776123046875,761.0781567797312,954.2734400005183
720,935,173.01365661621094,266.6934509277344,744.8811234182322,918.0686061084416
720,935,174.10984802246094,266.9802551269531,755.7761834169269,945.5551719415498
720,935,172.7894287109375,266.17852783203125,734.2474459451869,910.1831920644981
720,935,173.91099548339844,266.65618896484375,748.7883364067529,939.2197370296208
720,935,174.16429138183594,266.8119812011719,752.9549797151312,946.015045017476
720,935,174.300048828125,267.4648132324219,765.6762918697068,952.480919345966
720,935,172.76504516601562,267.6371154785156,760.9924392182902,916.8378755422646
720,935,174.16436767578125,268.390380859375,782.0323409980656,953.8455635073396
720,935,173.49771118164062,267.40557861328125,760.4777666923346,933.11001061343
720,935,173.7171173095703,267.44366455078125,762.3025594382152,938.5157130676216
720,935,173.3824462890625,267.6949768066406,765.2189412210219,931.804753599622
720,935,173.39334106445312,268.0591125488281,771.9827512524007,933.8698745718057
720,935,173.80856323242188,267.60089111328125,765.6670853075275,941.4698426781606
720,935,174.09613037109375,267.9903869628906,774.3144119010358,950.2391614507569
720,935,172.6622772216797,266.6386413574219,742.0726553185032,909.4420394717181
720,935,174.05538940429688,267.16741943359375,758.9453039187456,945.1886304586669
720,935,174.0220489501953,266.9094543457031,754.0224453476967,943.1164164053462
720,935,173.90960693359375,267.7892150878906,769.6536144623087,944.8064178653494
720,935,174.01353454589844,267.51788330078125,765.1872180871078,945.931716941489
1080,935,171.12371826171875,286.58575439453125,1101.6583107919123,971.7955455937108
1080,935,169.72047424316406,285.5128173828125,1074.7094056260867,933.1090769424891
1080,935,169.74183654785156,285.77679443359375,1079.6816970165655,934.9263063359676
1080,935,172.0834197998047,287.66265869140625,1126.4097235424033,999.9556214262075
1080,935,170.7350311279297,285.5014953613281,1079.6945401269404,957.1759497698804
1080,935,172.52218627929688,287.7359924316406,1130.006791131149,1010.751861049368
1080,935,169.8677215576172,286.490966796875,1093.482469956387,941.4616865307344
1080,935,170.25086975097656,285.5601806640625,1078.2971166284242,945.9551609528617
1080,935,172.31793212890625,287.890869140625,1131.8142844404301,1006.6635012482784
1080,935,170.711669921875,285.73089599609375,1083.800923502149,957.7582966558275
1080,935,172.6300048828125,287.268310546875,1121.9431902568676,1010.995799029658
1080,935,167.6924591064453,283.7510070800781,1031.8718907383673,876.1507382836608
1080,935,171.87396240234375,287.7366638183594,1126.7007799416651,995.3424295225095
1080,935,170.84681701660156,286.1423645019531,1092.0727593533047,963.0125197612606
1080,935,165.2704315185547,282.2769775390625,992.3187934475036,811.2513643734819
1080,935,172.26882934570312,287.32318115234375,1121.105080680799,1002.6803130843055
1080,935,169.56060791015625,284.91619873046875,1062.900227473051,926.3487804938904
1080,935,168.1793975830078,284.9779968261719,1056.9679857760475,893.8143776185643
1080,935,169.6045684814453,285.13897705078125,1067.2292486405913,928.4989852818435
1080,935,169.32334899902344,285.133544921875,1065.6895638588776,921.785511814086
1080,935,168.06163024902344,283.76812744140625,1034.077134867549,885.013403025755
1080,935,170.02188110351562,285.72235107421875,1080.1123525587454,941.3148672406023
1080,935,170.80557250976562,287.0183410644531,1107.9986904251036,966.3766089333758
1080,935,170.714599609375,287.11993408203125,1109.4045098814113,964.7174455695886
1080,935,169.55453491210938,285.052490234375,1065.3798741679584,926.8803755882482
1080,935,167.6169891357422,283.8782958984375,1033.8304356245853,874.9876353040072
1080,935,169.163818359375,284.9718322753906,1061.8938578174766,917.1902874125944
1080,935,169.0172882080078,284.83209228515625,1058.5694796975295,913.0131566436839
1080,935,167.79872131347656,284.2611999511719,1041.8145404488241,881.2078309588787
1440,935,170.3715057373047,308.1255798339844,1494.6100581394012,1060.7456352942982
1440,935,154.08148193359375,299.81475830078125,1258.1180438249112,632.198342751296
1440,935,163.75637817382812,303.0595397949219,1367.4203803492328,878.3312829071629
1440,935,168.11834716796875,306.3769836425781,1450.8634196654857,998.4996219092754
1440,935,168.45419311523438,305.1165771484375,1429.363715265552,1000.2335109998639
1440,935,159.68482971191406,296.7782287597656,1230.8642747088006,750.3677622545429
1440,935,159.37496948242188,299.3660888671875,1276.9510964755518,755.8357704357932
1440,935,163.00924682617188,300.90106201171875,1323.8326183258368,849.8609732804798
1440,935,170.63343811035156,308.47467041015625,1502.3818175016395,1068.7050324063875
1440,935,157.9349822998047,300.0692443847656,1282.5329264178981,725.0849041623969
1440,935,167.90859985351562,306.3321533203125,1448.9638284524744,993.290124731122
1440,935,168.40235900878906,305.6776123046875,1439.4336470217959,1001.7837343237652
1440,935,170.28863525390625,308.3087463378906,1497.5600862432402,1059.6837187139245
1440,935,162.49794006347656,296.40264892578125,1238.3462546224837,815.3919987667477
1440,935,156.21078491210938,298.62054443359375,1247.0187692894024,676.9034091635667
1440,935,169.83958435058594,308.22967529296875,1493.804679255938,1048.6144908015258
1440,935,167.37811279296875,306.2585144042969,1444.8916041545772,980.3115393587968
1440,935,158.59130859375,299.7828674316406,1280.617203163817,739.2699151011566
1440,935,166.0885009765625,305.0315856933594,1415.6875984433636,943.5631100555729
1440,935,170.9257049560547,310.5460205078125,1542.0359937757148,1085.9279245706375
1440,935,170.30772399902344,309.3316955566406,1516.5023761376642,1065.2113159349465
1440,935,158.12307739257812,299.1567687988281,1266.686373086828,725.0314368206236
1440,935,156.59271240234375,296.47509765625,1209.4509254155164,675.3432637122141
1440,935,158.30731201171875,300.4384460449219,1291.2403128868073,735.7689579590042
1440,935,165.02963256835938,303.2214660644531,1376.9213820533669,909.4084776406526
1440,935,168.71380615234375,307.6569519042969,1477.4910113770366,1019.006311857439
1440,935,159.38368225097656,296.2477722167969,1219.5506774978548,740.5763944236642
1440,935,158.72793579101562,297.634033203125,1241.731218216014,731.8604849559024
1440,935,168.4103240966797,306.3780822753906,1452.3783430080466,1005.4473805145681
