timestamp,gaze_x,gaze_y,pupil_x,pupil_y,glint1_x,glint1_y,glint2_x,glint2_y
2025-05-20 23:06:03.933333,1440,935,177.2381591796875,246.61717224121094,208,255,245,256
2025-05-20 23:06:03.966667,1440,935,179.5109100341797,245.72633361816406,208,255,244,255
2025-05-20 23:06:04.000000,1440,935,176.3556671142578,246.1358184814453,208,255,244,256
2025-05-20 23:06:04.033333,1440,935,177.22056579589844,248.31314086914062,208,257,245,257
2025-05-20 23:06:04.066667,1440,935,184.63131713867188,244.54568481445312,208,257,245,257
2025-05-20 23:06:04.100000,1440,935,178.45413208007812,248.2193145751953,208,257,245,257
2025-05-20 23:06:04.133333,1440,935,168.8113250732422,248.7643280029297,208,257,245,257
2025-05-20 23:06:04.166667,1440,935,156.1053009033203,245.80886840820312,208,257,243,257
2025-05-20 23:06:04.200000,1440,935,178.06195068359375,247.7937774658203,208,257,245,257
2025-05-20 23:06:04.233333,1440,935,177.76202392578125,249.1262969970703,208,257,245,257
2025-05-20 23:06:04.266667,1440,935,167.41314697265625,248.87933349609375,208,256,245,257
